File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Population age 18-64*,SSA Disability Beneficiaries  age 18-64*,Percent of Adult Population Receiving SSA Adult Disability Benefits,Eligible Adult Population*,Adult Receipts,Eligible Adult Population Filing Rate,Favorable Adult Determinations,Eligible Adult Population Allowance Rate,All Adult Determinations,Adult Favorable  Determination Rate,Population under age 18*,SSI Disabled Child (DC) Beneficiaries*,Percent of Population under age 18 Receiving SSI DC Benefits,Eligible Child Population*,SSI Disabled Child (DC) Receipts,Eligible Child Population Filing Rate,Favorable SSI Child (DC) Determinations,Eligible Child Population Allowance Rate,All SSI Disabled Child Determinations,SSI Disabled Child Allowance Rate,All Determinations,All Favorable Determinations,Favorable Determination Rate
SSA-SA-FYWL.csv,2,3/13/2023,DEN,CO ,FY,2015,3453125,142259,4.12,3310866,28301,0.85,7475,0.23,26314,28.41,1257065,9219,0.73,1247239,2749,0.22,1583,0.13,2633,60.12,28947,9058,31.29
SSA-SA-FYWL.csv,2,3/13/2023,BOS,CT ,FY,2015,2252717,116926,5.19,2135791,23570,1.1,6588,0.31,22077,29.84,764059,8464,1.11,755347,3431,0.45,1299,0.17,3309,39.26,25386,7887,31.07
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DC ,FY,2015,473594,30269,6.39,443325,6358,1.43,1875,0.42,5775,32.47,118107,3953,3.35,114021,1513,1.33,590,0.52,1423,41.46,7198,2465,34.25
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DE ,FY,2015,577474,36181,6.27,541293,6182,1.14,2066,0.38,5941,34.78,204386,3444,1.69,200810,1233,0.61,446,0.22,1165,38.28,7106,2512,35.35
SSA-SA-FYWL.csv,2,3/13/2023,ATL,FL ,FY,2015,12155276,782687,6.44,11372589,156934,1.38,42709,0.38,153397,27.84,4105120,101512,2.47,3999665,38129,0.95,15007,0.38,35679,42.06,189076,57716,30.53
SSA-SA-FYWL.csv,2,3/13/2023,ATL,GA ,FY,2015,6342320,417381,6.58,5924939,66752,1.13,17862,0.3,63289,28.22,2503974,44183,1.76,2457736,17350,0.71,5208,0.21,18019,28.9,81308,23070,28.37
SSA-SA-FYWL.csv,2,3/13/2023,SFO,HI ,FY,2015,835644,35347,4.23,800297,6841,0.85,2133,0.27,6674,31.96,310833,1420,0.46,309294,431,0.14,234,0.08,426,54.93,7100,2367,33.34
SSA-SA-FYWL.csv,2,3/13/2023,KCM,IA ,FY,2015,1890927,106786,5.65,1784141,19699,1.1,6693,0.38,18348,36.48,728796,7748,1.06,720780,2725,0.38,1416,0.2,2652,53.39,21000,8109,38.61
SSA-SA-FYWL.csv,2,3/13/2023,SEA,ID ,FY,2015,974738,60598,6.22,914140,11260,1.23,3724,0.41,10850,34.32,432837,5248,1.21,427394,1416,0.33,834,0.2,1371,60.83,12221,4558,37.3
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IL ,FY,2015,8042662,441267,5.49,7601395,65748,0.86,22603,0.3,68473,33.01,2958581,37849,1.28,2918960,12460,0.43,5098,0.17,13493,37.78,81966,27701,33.8
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IN ,FY,2015,4071351,284307,6.98,3787044,55723,1.47,17108,0.45,57142,29.94,1579456,23270,1.47,1555198,8874,0.57,3343,0.21,8730,38.29,65872,20451,31.05
SSA-SA-FYWL.csv,2,3/13/2023,KCM,KS ,FY,2015,1741839,100677,5.78,1641162,12481,0.76,4352,0.27,12177,35.74,719557,8991,1.25,710519,1962,0.28,1157,0.16,2145,53.94,14322,5509,38.47
SSA-SA-FYWL.csv,2,3/13/2023,ATL,KY ,FY,2015,2722102,307377,11.29,2414725,47050,1.95,12481,0.52,45996,27.13,1011666,25869,2.56,984894,7658,0.78,3385,0.34,7540,44.89,53536,15866,29.64
SSA-SA-FYWL.csv,2,3/13/2023,DAL,LA ,FY,2015,2885193,254759,8.83,2630434,29600,1.13,11167,0.42,28803,38.77,1114813,33354,2.99,1080683,13277,1.23,4337,0.4,12532,34.61,41335,15504,37.51
SSA-SA-FYWL.csv,2,3/13/2023,BOS,MA ,FY,2015,4357137,302864,6.95,4054273,45396,1.12,17419,0.43,44116,39.48,1387087,22227,1.6,1363417,7107,0.52,3309,0.24,6900,47.96,51016,20728,40.63
SSA-SA-FYWL.csv,2,3/13/2023,PHL,MD ,FY,2015,3778772,195282,5.17,3583490,37339,1.04,10739,0.3,35177,30.53,1348226,19046,1.41,1329032,5758,0.43,2966,0.22,6009,49.36,41186,13705,33.28
SSA-SA-FYWL.csv,2,3/13/2023,BOS,ME ,FY,2015,821269,79606,9.69,741663,11697,1.58,3786,0.51,11090,34.14,256380,3996,1.56,252182,1196,0.47,597,0.24,1131,52.79,12221,4383,35.86
SSA-SA-FYWL.csv,2,3/13/2023,CHI,MI ,FY,2015,6140414,511382,8.33,5629032,82735,1.47,25312,0.45,79777,31.73,2207303,37777,1.71,2167457,13685,0.63,4971,0.23,12788,38.87,92565,30283,32.72
SSA-SA-FYWL.csv,2,3/13/2023,CHI,MN ,FY,2015,3397371,175297,5.16,3222074,29380,0.91,9874,0.31,30907,31.95,1284387,12962,1.01,1270801,3857,0.3,2233,0.18,4112,54.3,35019,12107,34.57
SSA-SA-FYWL.csv,2,3/13/2023,KCM,MO ,FY,2015,3721545,299142,8.04,3422403,63237,1.85,19377,0.57,57177,33.89,1391439,20547,1.48,1369684,8420,0.61,3456,0.25,7876,43.88,65053,22833,35.1
SSA-SA-FYWL.csv,2,3/13/2023,ATL,MS ,FY,2015,1811078,194739,10.75,1616339,36731,2.27,9073,0.56,36218,25.05,726846,21002,2.89,704605,8765,1.24,2530,0.36,8778,28.82,44996,11603,25.79
SSA-SA-FYWL.csv,2,3/13/2023,DEN,MT ,FY,2015,624804,37210,5.96,587594,6527,1.11,2473,0.42,7259,34.07,226420,2393,1.06,223965,646,0.29,444,0.2,771,57.59,8030,2917,36.33
SSA-SA-FYWL.csv,2,3/13/2023,ATL,NC ,FY,2015,6131594,449323,7.33,5682271,84493,1.49,21039,0.37,83759,25.12,2290554,40415,1.76,2247585,15055,0.67,5054,0.22,14570,34.69,98329,26093,26.54
SSA-SA-FYWL.csv,2,3/13/2023,DEN,ND ,FY,2015,468450,18470,3.94,449980,3404,0.76,1322,0.29,3363,39.31,173926,1013,0.58,172921,345,0.2,198,0.11,303,65.35,3666,1520,41.46
SSA-SA-FYWL.csv,2,3/13/2023,KCM,NE ,FY,2015,1140596,57881,5.07,1082715,9657,0.89,3518,0.32,9153,38.44,470337,3875,0.82,466351,1362,0.29,712,0.15,1264,56.33,10417,4230,40.61
SSA-SA-FYWL.csv,2,3/13/2023,BOS,NH ,FY,2015,846051,60643,7.17,785408,8717,1.11,4305,0.55,9158,47.01,263998,2310,0.88,261484,799,0.31,490,0.19,822,59.61,9980,4795,48.05
SSA-SA-FYWL.csv,2,3/13/2023,NYC,NJ ,FY,2015,5606527,286873,5.12,5319654,53702,1.01,19114,0.36,49819,38.37,1998819,24926,1.25,1973044,9478,0.48,3738,0.19,8982,41.62,58801,22852,38.86
SSA-SA-FYWL.csv,2,3/13/2023,DAL,NM ,FY,2015,1246317,94364,7.57,1151953,10819,0.94,3481,0.3,8807,39.53,496908,8500,1.71,487854,2105,0.43,991,0.2,1769,56.02,10576,4472,42.28
SSA-SA-FYWL.csv,2,3/13/2023,SFO,NV ,FY,2015,1788490,88864,4.97,1699626,11989,0.71,3870,0.23,10501,36.85,669163,10500,1.57,658943,2950,0.45,1317,0.2,2428,54.24,12929,5187,40.12
SSA-SA-FYWL.csv,2,3/13/2023,NYC,NY ,FY,2015,12595188,800804,6.36,11794384,133270,1.13,43627,0.37,129675,33.64,4210816,86865,2.06,4122791,24144,0.59,12528,0.3,23360,53.63,153035,56155,36.69
SSA-SA-FYWL.csv,2,3/13/2023,CHI,OH ,FY,2015,7133064,542965,7.61,6590099,95477,1.45,31664,0.48,95070,33.31,2628477,45434,1.73,2580799,16428,0.64,5811,0.23,16221,35.82,111291,37475,33.67
SSA-SA-FYWL.csv,2,3/13/2023,DAL,OK ,FY,2015,2355215,180229,7.65,2174986,32894,1.51,10012,0.46,32748,30.57,961262,16465,1.71,944255,5360,0.57,2330,0.25,5085,45.82,37833,12342,32.62
SSA-SA-FYWL.csv,2,3/13/2023,SEA,OR ,FY,2015,2502505,156570,6.26,2345935,27151,1.16,9128,0.39,28657,31.85,862856,10717,1.24,852111,2598,0.3,1929,0.23,2781,69.36,31438,11057,35.17
SSA-SA-FYWL.csv,2,3/13/2023,PHL,PA ,FY,2015,7926485,605236,7.64,7321249,111400,1.52,32972,0.45,110666,29.79,2690274,65105,2.42,2621478,22608,0.86,7667,0.29,21140,36.27,131806,40639,30.83
SSA-SA-FYWL.csv,2,3/13/2023,NYC,PR ,FY,2015,2110439,190960,9.05,1919479,12055,0.63,5197,0.27,12081,43.02,0,0,0,0,0,0,0,0,0,0,12081,5197,43.02
SSA-SA-FYWL.csv,2,3/13/2023,BOS,RI ,FY,2015,671036,54728,8.16,616308,8660,1.41,2713,0.44,8525,31.82,211044,4189,1.98,206647,1440,0.7,531,0.26,1336,39.75,9861,3244,32.9
SSA-SA-FYWL.csv,2,3/13/2023,ATL,SC ,FY,2015,2968363,241320,8.13,2727043,43954,1.61,12230,0.45,42453,28.81,1091291,19372,1.78,1071341,8610,0.8,2667,0.25,8345,31.96,50798,14897,29.33
SSA-SA-FYWL.csv,2,3/13/2023,DEN,SD ,FY,2015,509663,26411,5.18,483252,4934,1.02,1804,0.37,4971,36.29,211324,2465,1.17,208744,711,0.34,442,0.21,721,61.3,5692,2246,39.46
SSA-SA-FYWL.csv,2,3/13/2023,ATL,TN ,FY,2015,4064449,353384,8.69,3711065,60241,1.62,14823,0.4,57404,25.82,1497611,22850,1.53,1473890,8842,0.6,3073,0.21,8307,36.99,65711,17896,27.23
SSA-SA-FYWL.csv,2,3/13/2023,DAL,TX ,FY,2015,16914060,856801,5.07,16057259,165090,1.03,49559,0.31,157287,31.51,7211619,137497,1.91,7066225,41284,0.58,17629,0.25,39812,44.28,197099,67188,34.09
SSA-SA-FYWL.csv,2,3/13/2023,DEN,UT ,FY,2015,1770562,66040,3.73,1704522,11450,0.67,3270,0.19,10084,32.43,912496,5089,0.56,907234,1558,0.17,999,0.11,1553,64.33,11637,4269,36.68
SSA-SA-FYWL.csv,2,3/13/2023,PHL,VA ,FY,2015,5212832,293790,5.64,4919042,45913,0.93,16359,0.33,43427,37.67,1870404,22758,1.22,1846681,8174,0.44,3237,0.18,8095,39.99,51522,19596,38.03
SSA-SA-FYWL.csv,2,3/13/2023,BOS,VT ,FY,2015,395646,30923,7.82,364723,4789,1.31,1897,0.52,4534,41.84,119923,1482,1.24,118380,469,0.4,267,0.23,458,58.3,4992,2164,43.35
SSA-SA-FYWL.csv,2,3/13/2023,SEA,WA ,FY,2015,4468552,261454,5.85,4207098,46818,1.11,16483,0.39,46466,35.47,1611837,17227,1.07,1593784,6134,0.38,3305,0.21,5814,56.85,52280,19788,37.85
SSA-SA-FYWL.csv,2,3/13/2023,CHI,WI ,FY,2015,3571642,225224,6.31,3346418,35442,1.06,11675,0.35,35491,32.9,1294624,22063,1.7,1271740,6641,0.52,3591,0.28,6919,51.9,42410,15266,36
SSA-SA-FYWL.csv,2,3/13/2023,PHL,WV ,FY,2015,1127228,139370,12.36,987858,21696,2.2,5637,0.57,21079,26.74,379596,7925,2.09,371504,2689,0.72,1146,0.31,2519,45.49,23598,6783,28.74
SSA-SA-FYWL.csv,2,3/13/2023,DEN,WY ,FY,2015,359521,16925,4.71,342596,3182,0.93,1195,0.35,2518,47.46,138895,889,0.64,137951,264,0.19,145,0.11,231,62.77,2749,1340,48.74
SSA-SA-FYWL.csv,2,3/13/2023,SEA,AK ,FY,2016,455662,19297,4.23,436365,3867,0.89,1637,0.38,3361,48.71,187327,1194,0.64,186133,386,0.21,304,0.16,362,83.98,3723,1941,52.14
SSA-SA-FYWL.csv,2,3/13/2023,ATL,AL ,FY,2016,2968298,321826,10.84,2646472,56466,2.13,14349,0.54,55411,25.9,1096801,23967,2.19,1072834,8890,0.83,2811,0.26,8921,31.51,64332,17160,26.67
SSA-SA-FYWL.csv,2,3/13/2023,DAL,AR ,FY,2016,1791210,190577,10.64,1600633,30785,1.92,7831,0.49,26640,29.4,705053,26385,3.74,678668,7051,1.04,2755,0.41,6947,39.66,33587,10586,31.52
SSA-SA-FYWL.csv,2,3/13/2023,SFO,AZ ,FY,2016,4109477,212620,5.17,3896857,40092,1.03,9459,0.24,39692,23.83,1631488,18342,1.12,1613146,5431,0.34,2386,0.15,5423,44,45115,11845,26.26
SSA-SA-FYWL.csv,2,3/13/2023,SFO,CA ,FY,2016,24652096,1148702,4.66,23503394,196967,0.84,61155,0.26,201835,30.3,9092722,108354,1.19,8984368,28292,0.31,15095,0.17,29951,50.4,231786,76250,32.9
SSA-SA-FYWL.csv,2,3/13/2023,DEN,CO ,FY,2016,3501777,140319,4.01,3361458,24137,0.72,6755,0.2,22333,30.25,1261372,9233,0.73,1252139,2440,0.19,1506,0.12,2494,60.38,24827,8261,33.27
SSA-SA-FYWL.csv,2,3/13/2023,BOS,CT ,FY,2016,2238168,116990,5.23,2121178,22157,1.04,6598,0.31,21957,30.05,753294,8483,1.13,744811,3143,0.42,1273,0.17,3127,40.71,25084,7871,31.38
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DC ,FY,2016,477708,29981,6.28,447727,4396,0.98,1479,0.33,4511,32.79,120893,3949,3.27,116944,1300,1.11,580,0.5,1299,44.65,5810,2059,35.44
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DE ,FY,2016,577310,36315,6.29,540995,6000,1.11,1794,0.33,4933,36.37,204274,3453,1.69,200821,1221,0.61,424,0.21,1148,36.93,6081,2218,36.47
SSA-SA-FYWL.csv,2,3/13/2023,ATL,FL ,FY,2016,12300414,781486,6.35,11518928,144756,1.26,40479,0.35,141702,28.57,4146702,101512,2.45,4045190,33884,0.84,15222,0.38,35761,42.57,177463,55701,31.39
SSA-SA-FYWL.csv,2,3/13/2023,ATL,GA ,FY,2016,6383202,417764,6.54,5965438,64924,1.09,18814,0.32,62284,30.21,2511312,44214,1.76,2467098,16970,0.69,5044,0.2,15460,32.63,77744,23858,30.69
SSA-SA-FYWL.csv,2,3/13/2023,SFO,HI ,FY,2016,828846,34394,4.15,794452,6382,0.8,2020,0.25,6704,30.13,308016,1422,0.46,306594,414,0.14,253,0.08,422,59.95,7126,2273,31.9
SSA-SA-FYWL.csv,2,3/13/2023,KCM,IA ,FY,2016,1888373,106358,5.63,1782015,18731,1.05,6557,0.37,18331,35.77,730731,7764,1.06,722967,2551,0.35,1378,0.19,2490,55.34,20821,7935,38.11
SSA-SA-FYWL.csv,2,3/13/2023,SEA,ID ,FY,2016,987414,60928,6.17,926486,10304,1.11,3416,0.37,9524,35.87,437173,5249,1.2,431924,1302,0.3,848,0.2,1290,65.74,10814,4264,39.43
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IL ,FY,2016,7974531,435969,5.47,7538562,71213,0.94,22352,0.3,70314,31.79,2925992,37808,1.29,2888184,12324,0.43,4958,0.17,12825,38.66,83139,27310,32.85
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IN ,FY,2016,4063419,282925,6.96,3780494,49640,1.31,14384,0.38,48704,29.53,1575452,23282,1.48,1552170,8250,0.53,3228,0.21,8402,38.42,57106,17612,30.84
SSA-SA-FYWL.csv,2,3/13/2023,KCM,KS ,FY,2016,1734328,99512,5.74,1634816,9270,0.57,3405,0.21,8944,38.07,714951,8991,1.26,705960,2457,0.35,1283,0.18,2243,57.2,11187,4688,41.91
SSA-SA-FYWL.csv,2,3/13/2023,ATL,KY ,FY,2016,2719095,302088,11.11,2417007,45184,1.87,12500,0.52,45607,27.41,1010629,25840,2.56,984789,7789,0.79,3520,0.36,7746,45.44,53353,16020,30.03
SSA-SA-FYWL.csv,2,3/13/2023,DAL,LA ,FY,2016,2875649,253501,8.82,2622148,36960,1.41,12430,0.47,32355,38.42,1113949,33333,2.99,1080616,12012,1.11,4341,0.4,12161,35.7,44516,16771,37.67
SSA-SA-FYWL.csv,2,3/13/2023,BOS,MA ,FY,2016,4354558,299480,6.88,4055078,41374,1.02,15958,0.39,40464,39.44,1378102,22246,1.61,1355856,6157,0.45,3263,0.24,6227,52.4,46691,19221,41.17
SSA-SA-FYWL.csv,2,3/13/2023,PHL,MD ,FY,2016,3760223,194621,5.18,3565602,31116,0.87,9961,0.28,33677,29.58,1348728,19028,1.41,1329700,5941,0.45,3182,0.24,5956,53.43,39633,13143,33.16
SSA-SA-FYWL.csv,2,3/13/2023,BOS,ME ,FY,2016,817592,79279,9.7,738313,9327,1.26,3363,0.46,10450,32.18,254714,4001,1.57,250713,1048,0.42,621,0.25,1167,53.21,11617,3984,34.29
SSA-SA-FYWL.csv,2,3/13/2023,CHI,MI ,FY,2016,6121467,505655,8.26,5615812,77153,1.37,24483,0.44,75506,32.43,2191057,37766,1.72,2153291,12424,0.58,5193,0.24,12531,41.44,88037,29676,33.71
SSA-SA-FYWL.csv,2,3/13/2023,CHI,MN ,FY,2016,3397082,172933,5.09,3224149,27198,0.84,8404,0.26,26451,31.77,1288333,12984,1.01,1275349,3479,0.27,1972,0.15,3455,57.08,29906,10376,34.7
SSA-SA-FYWL.csv,2,3/13/2023,KCM,MO ,FY,2016,3712243,295552,7.96,3416691,61619,1.8,20011,0.59,63991,31.27,1386798,20543,1.48,1366255,7300,0.53,3472,0.25,7958,43.63,71949,23483,32.64
SSA-SA-FYWL.csv,2,3/13/2023,ATL,MS ,FY,2016,1802067,191172,10.61,1610895,34976,2.17,8575,0.53,34613,24.77,721286,20965,2.91,700321,8445,1.21,2509,0.36,8567,29.29,43180,11084,25.67
SSA-SA-FYWL.csv,2,3/13/2023,DEN,MT ,FY,2016,626118,36976,5.91,589142,6885,1.17,2008,0.34,5782,34.73,227611,2369,1.04,225242,675,0.3,396,0.18,631,62.76,6413,2404,37.49
SSA-SA-FYWL.csv,2,3/13/2023,ATL,NC ,FY,2016,6170293,444735,7.21,5725558,78376,1.37,18700,0.33,78133,23.93,2298701,40459,1.76,2258242,13689,0.61,5079,0.22,14205,35.76,92338,23779,25.75
SSA-SA-FYWL.csv,2,3/13/2023,DEN,ND ,FY,2016,464245,18515,3.99,445730,3342,0.75,1340,0.3,3148,42.57,176310,1022,0.58,175288,447,0.26,263,0.15,430,61.16,3578,1603,44.8
SSA-SA-FYWL.csv,2,3/13/2023,KCM,NE ,FY,2016,1140260,57433,5.04,1082827,9501,0.88,3496,0.32,9512,36.75,473325,3882,0.82,469443,1415,0.3,825,0.18,1449,56.94,10961,4321,39.42
SSA-SA-FYWL.csv,2,3/13/2023,BOS,NH ,FY,2016,845920,60300,7.13,785620,8432,1.07,3949,0.5,7729,51.09,260588,2304,0.88,258284,735,0.28,390,0.15,707,55.16,8436,4339,51.43
SSA-SA-FYWL.csv,2,3/13/2023,NYC,NJ ,FY,2016,5577927,283614,5.08,5294313,46958,0.89,18070,0.34,48753,37.06,1984735,24864,1.25,1959871,8141,0.42,3565,0.18,8379,42.55,57132,21635,37.87
SSA-SA-FYWL.csv,2,3/13/2023,DAL,NM ,FY,2016,1235788,94102,7.61,1141686,16468,1.44,4589,0.4,14154,32.42,490663,8485,1.73,482178,2246,0.47,1133,0.23,2180,51.97,16334,5722,35.03
SSA-SA-FYWL.csv,2,3/13/2023,SFO,NV ,FY,2016,1810060,90401,4.99,1719659,14344,0.83,3901,0.23,11436,34.11,677427,10534,1.56,666893,2794,0.42,1579,0.24,3092,51.07,14528,5480,37.72
SSA-SA-FYWL.csv,2,3/13/2023,NYC,NY ,FY,2016,12507189,788035,6.3,11719154,125823,1.07,43075,0.37,126633,34.02,4180559,86778,2.08,4093781,23349,0.57,12522,0.31,23701,52.83,150334,55597,36.98
SSA-SA-FYWL.csv,2,3/13/2023,CHI,OH ,FY,2016,7106406,539498,7.59,6566908,87799,1.34,30274,0.46,90355,33.51,2612172,45467,1.74,2566705,14874,0.58,5985,0.23,16091,37.19,106446,36259,34.06
SSA-SA-FYWL.csv,2,3/13/2023,DAL,OK ,FY,2016,2353154,178992,7.61,2174162,35666,1.64,9255,0.43,32977,28.07,961572,16445,1.71,945127,5122,0.54,2261,0.24,5071,44.59,38048,11516,30.27
SSA-SA-FYWL.csv,2,3/13/2023,SEA,OR ,FY,2016,2533421,156430,6.17,2376991,26809,1.13,8377,0.35,25259,33.16,868727,10725,1.23,858002,2750,0.32,1959,0.23,2654,73.81,27913,10336,37.03
SSA-SA-FYWL.csv,2,3/13/2023,PHL,PA ,FY,2016,7879595,599691,7.61,7279904,101359,1.39,33354,0.46,99429,33.55,2674805,65183,2.44,2609622,20896,0.8,9168,0.35,22056,41.57,121485,42522,35
SSA-SA-FYWL.csv,2,3/13/2023,NYC,PR ,FY,2016,2069548,184949,8.94,1884599,11640,0.62,4775,0.25,11075,43.12,0,0,0,0,0,0,0,0,0,,11075,4775,43.12
SSA-SA-FYWL.csv,2,3/13/2023,BOS,RI ,FY,2016,669941,54674,8.16,615267,8112,1.32,2804,0.46,8137,34.46,208381,4180,2.01,204201,1362,0.67,655,0.32,1415,46.29,9552,3459,36.21
SSA-SA-FYWL.csv,2,3/13/2023,ATL,SC ,FY,2016,2994354,239035,7.98,2755319,39852,1.45,11539,0.42,37509,30.76,1097365,19415,1.77,1077950,7733,0.72,2356,0.22,7663,30.75,45172,13895,30.76
SSA-SA-FYWL.csv,2,3/13/2023,DEN,SD ,FY,2016,509789,26253,5.15,483536,4827,1,1554,0.32,4369,35.57,213287,2473,1.16,210814,801,0.38,435,0.21,740,58.78,5109,1989,38.93
SSA-SA-FYWL.csv,2,3/13/2023,ATL,TN ,FY,2016,4081740,350742,8.59,3730998,52919,1.42,14108,0.38,54302,25.98,1501795,22907,1.53,1478888,8301,0.56,3220,0.22,8165,39.44,62467,17328,27.74
SSA-SA-FYWL.csv,2,3/13/2023,DAL,TX ,FY,2016,17098493,851034,4.98,16247459,162908,1,48267,0.3,155911,30.96,7294476,137546,1.89,7156930,40740,0.57,18275,0.26,39992,45.7,195903,66542,33.97
SSA-SA-FYWL.csv,2,3/13/2023,DEN,UT ,FY,2016,1803145,65792,3.65,1737353,11655,0.67,3701,0.21,11529,32.1,921773,5103,0.55,916670,1520,0.17,1043,0.11,1517,68.75,13046,4744,36.36
SSA-SA-FYWL.csv,2,3/13/2023,PHL,VA ,FY,2016,5197780,293982,5.66,4903798,42558,0.87,15940,0.33,41577,38.34,1870106,22782,1.22,1847324,6917,0.37,2932,0.16,6979,42.01,48556,18872,38.87
SSA-SA-FYWL.csv,2,3/13/2023,BOS,VT ,FY,2016,392535,30655,7.81,361880,4154,1.15,1697,0.47,4139,41,118528,1479,1.25,117049,427,0.36,234,0.2,416,56.25,4555,1931,42.39
SSA-SA-FYWL.csv,2,3/13/2023,SEA,WA ,FY,2016,4522592,260789,5.77,4261803,43226,1.01,15665,0.37,43215,36.25,1629494,17227,1.06,1612267,5532,0.34,3179,0.2,5731,55.47,48946,18844,38.5
SSA-SA-FYWL.csv,2,3/13/2023,CHI,WI ,FY,2016,3559666,223972,6.29,3335694,35549,1.07,11118,0.33,34953,31.81,1287691,22051,1.71,1265640,6385,0.5,3187,0.25,6206,51.35,41159,14305,34.76
SSA-SA-FYWL.csv,2,3/13/2023,PHL,WV ,FY,2016,1111502,135409,12.18,976093,20566,2.11,5108,0.52,20254,25.22,375068,7912,2.11,367156,2528,0.69,1184,0.32,2662,44.48,22916,6292,27.46
SSA-SA-FYWL.csv,2,3/13/2023,DEN,WY ,FY,2016,355548,17082,4.8,338466,3015,0.89,1347,0.4,2851,47.25,138901,894,0.64,138007,225,0.16,152,0.11,247,61.54,3098,1499,48.39
SSA-SA-FYWL.csv,2,3/13/2023,SEA,AK ,FY,2017,458021,19027,4.15,438994,3796,0.86,1656,0.38,3898,42.48,185608,1197,0.64,184411,338,0.18,244,0.13,305,80,4203,1900,45.21
SSA-SA-FYWL.csv,2,3/13/2023,ATL,AL ,FY,2017,3018053,314464,10.42,2703589,53349,1.97,14140,0.52,53020,26.67,1095210,22797,2.08,1072413,8640,0.81,2723,0.25,8624,31.57,61644,16863,27.36
SSA-SA-FYWL.csv,2,3/13/2023,DAL,AR ,FY,2017,1826111,188047,10.3,1638064,25711,1.57,8002,0.49,26283,30.45,705584,25642,3.63,679942,8116,1.19,3339,0.49,7823,42.68,34106,11341,33.25
SSA-SA-FYWL.csv,2,3/13/2023,SFO,AZ ,FY,2017,4261906,210674,4.94,4051232,36300,0.9,9001,0.22,36879,24.41,1639054,17645,1.08,1621409,5170,0.32,2532,0.16,5388,46.99,42267,11533,27.29
SSA-SA-FYWL.csv,2,3/13/2023,SFO,CA ,FY,2017,25089851,1098369,4.38,23991482,191493,0.8,60898,0.25,195234,31.19,9044674,104499,1.16,8940175,27191,0.3,14524,0.16,27692,52.45,222926,75422,33.83
SSA-SA-FYWL.csv,2,3/13/2023,DEN,CO ,FY,2017,3603363,138174,3.83,3465189,21269,0.61,6190,0.18,19530,31.69,1263877,8923,0.71,1254954,2310,0.18,1446,0.12,2161,66.91,21691,7636,35.2
SSA-SA-FYWL.csv,2,3/13/2023,BOS,CT ,FY,2017,2263593,117566,5.19,2146027,21500,1,6830,0.32,20807,32.83,743234,8501,1.14,734733,3122,0.42,1260,0.17,2898,43.48,23705,8090,34.13
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DC ,FY,2017,488618,28548,5.84,460070,4484,0.97,1469,0.32,4152,35.38,125072,3942,3.15,121130,1378,1.14,563,0.46,1343,41.92,5495,2032,36.98
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DE ,FY,2017,588400,36215,6.15,552185,5077,0.92,1793,0.32,4893,36.64,203576,3362,1.65,200214,1209,0.6,369,0.18,1025,36,5918,2162,36.53
SSA-SA-FYWL.csv,2,3/13/2023,ATL,FL ,FY,2017,12749860,772867,6.06,11976993,136348,1.14,38899,0.32,130278,29.86,4201113,99693,2.37,4101420,33309,0.81,14865,0.36,33024,45.01,163302,53764,32.92
SSA-SA-FYWL.csv,2,3/13/2023,ATL,GA ,FY,2017,6538569,415076,6.35,6123493,56181,0.92,17714,0.29,57308,30.91,2509957,43197,1.72,2466760,15583,0.63,5477,0.22,15818,34.63,73126,23191,31.71
SSA-SA-FYWL.csv,2,3/13/2023,SFO,HI ,FY,2017,835286,33001,3.95,802285,6036,0.75,1920,0.24,5570,34.47,305575,1353,0.44,304222,420,0.14,238,0.08,399,59.65,5969,2158,36.15
SSA-SA-FYWL.csv,2,3/13/2023,KCM,IA ,FY,2017,1921440,105768,5.5,1815672,18945,1.04,6503,0.36,18160,35.81,732009,7741,1.06,724268,2773,0.38,1450,0.2,2718,53.35,20878,7953,38.09
SSA-SA-FYWL.csv,2,3/13/2023,SEA,ID ,FY,2017,1026567,61422,5.98,965145,8579,0.89,3312,0.34,8728,37.95,443445,5087,1.15,438358,1077,0.25,717,0.16,1057,67.83,9785,4029,41.18
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IL ,FY,2017,8058314,427526,5.31,7630788,68138,0.89,23163,0.3,66547,34.81,2895256,36862,1.27,2858394,11514,0.4,5031,0.18,11499,43.75,78046,28194,36.12
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IN ,FY,2017,4134911,279506,6.76,3855405,46382,1.2,12896,0.33,45000,28.66,1572675,22543,1.43,1550127,7747,0.5,2824,0.18,7503,37.64,52503,15720,29.94
SSA-SA-FYWL.csv,2,3/13/2023,KCM,KS ,FY,2017,1759772,98807,5.61,1660965,6802,0.41,3075,0.19,7290,42.18,712035,8841,1.24,703194,2447,0.35,1409,0.2,2451,57.49,9741,4484,46.03
